PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,TotalExpenditure,Name
5029_01,Europa,True,B,55 Cancri e,25.0,False,0.0,Benebah Derterval
5029_02,Europa,True,B,TRAPPIST-1e,26.0,False,0.0,Hallah Derterval
5030_01,Earth,False,G,TRAPPIST-1e,34.0,False,906.0,Deanny Roycentes
5031_01,Europa,False,A,55 Cancri e,21.0,False,2613.0,Ranan Seadler
5031_02,Europa,False,A,TRAPPIST-1e,26.0,False,7879.0,Atikard Ressighty
5033_01,Europa,False,B,TRAPPIST-1e,32.0,False,8293.0,Majoth Witalnerod
5033_02,Europa,False,B,TRAPPIST-1e,40.0,False,7430.0,Wasalm Witalnerod
5037_01,Earth,False,E,TRAPPIST-1e,13.0,False,0.0,Sar Birte
5038_01,Mars,False,,55 Cancri e,29.0,False,2840.0,Bers Sun
5038_02,Mars,True,F,TRAPPIST-1e,11.0,False,0.0,Cocors Sun
5041_01,Mars,False,F,55 Cancri e,25.0,False,809.0,Glasey Cooperkins
5043_01,Mars,True,F,TRAPPIST-1e,31.0,False,0.0,Gice Lette
5043_02,Mars,True,F,55 Cancri e,51.0,False,0.0,Yales Lette
5043_03,Earth,False,E,TRAPPIST-1e,20.0,False,0.0,Giamon Lette
5045_01,Mars,True,F,TRAPPIST-1e,32.0,False,0.0,Ots Tité
5046_01,Earth,True,G,TRAPPIST-1e,22.0,False,0.0,Lonnis Spencervan
5047_01,Earth,True,G,PSO J318.5-22,38.0,False,0.0,Shawne Edwartizman
5049_01,Earth,False,E,TRAPPIST-1e,26.0,False,787.0,Gabria Batestonley
5053_01,Europa,False,A,TRAPPIST-1e,42.0,True,2127.0,Aludrab Confring
5054_01,Mars,False,F,TRAPPIST-1e,57.0,False,2417.0,Reats Part
5055_01,Earth,True,G,TRAPPIST-1e,38.0,False,0.0,Fayen Hodgesss
5056_01,Mars,False,F,TRAPPIST-1e,23.0,False,7082.0,Weres Chen
5056_02,Mars,False,F,55 Cancri e,32.0,False,1461.0,Ockies Chen
5066_01,Mars,False,F,TRAPPIST-1e,15.0,False,3026.0,Millie Kinson
5071_01,Mars,False,F,TRAPPIST-1e,41.0,False,1481.0,Stance Keithunts
5075_01,Mars,False,,TRAPPIST-1e,19.0,False,721.0,Line Yatters
5077_01,Mars,False,F,TRAPPIST-1e,26.0,False,1925.0,Beris Tirt
5078_01,Earth,False,G,PSO J318.5-22,26.0,False,1737.0,Ferry Coffmaney
5079_01,Mars,True,F,TRAPPIST-1e,20.0,False,0.0,Froops Dal
5081_01,Mars,False,F,TRAPPIST-1e,19.0,False,2667.0,Deandy Gamberson
5082_01,Europa,False,C,TRAPPIST-1e,30.0,False,4866.0,Sadar Pernised
5086_01,Mars,True,F,TRAPPIST-1e,58.0,False,0.0,Mon Fort
5086_02,Earth,False,E,TRAPPIST-1e,17.0,False,1049.0,Muew Fort
5092_01,Mars,False,F,TRAPPIST-1e,26.0,False,776.0,Megany Medington
5094_01,Earth,True,G,PSO J318.5-22,19.0,False,0.0,Idarry Rilley
5094_02,Mars,False,F,55 Cancri e,20.0,False,647.0,Lilly Rilley
5096_01,Mars,False,F,TRAPPIST-1e,54.0,False,1657.0,Chrey Colte
5096_02,Earth,False,E,TRAPPIST-1e,21.0,False,2346.0,Harz Colte
5098_01,Mars,False,F,TRAPPIST-1e,44.0,False,737.0,Mistie Kellyons
5098_02,Mars,True,,PSO J318.5-22,11.0,False,0.0,Sonald Kellyons
5098_03,Earth,True,G,55 Cancri e,2.0,False,0.0,Delody Kellyons
5099_01,Mars,False,F,TRAPPIST-1e,20.0,False,1379.0,Brie Alldson
5100_01,Mars,True,F,TRAPPIST-1e,50.0,False,0.0,Gone Cle
5101_01,Mars,False,F,TRAPPIST-1e,27.0,False,1036.0,Herry Woodwardy
5102_01,Mars,False,F,PSO J318.5-22,28.0,False,657.0,Gaylah Andackson
5107_01,Mars,False,F,TRAPPIST-1e,33.0,False,1449.0,Winia Lerez
5110_01,Mars,True,D,55 Cancri e,23.0,False,0.0,Scers Khaf
5113_01,Earth,False,G,TRAPPIST-1e,22.0,False,889.0,Gleney Patthews
5114_01,Mars,True,F,TRAPPIST-1e,44.0,False,0.0,Waffes Chnie
5117_01,Earth,False,E,TRAPPIST-1e,45.0,False,1299.0,Mos Pashe
5118_01,Europa,False,B,55 Cancri e,20.0,False,3519.0,Mares Calian
5119_01,Earth,False,E,TRAPPIST-1e,26.0,False,1793.0,Wafox Sin
5121_01,Earth,False,G,TRAPPIST-1e,18.0,False,770.0,Ireen Hermanapp
5123_01,Mars,False,F,PSO J318.5-22,21.0,False,757.0,Chesty Deckerry
5131_01,Europa,False,B,55 Cancri e,26.0,False,7659.0,Alchib Bendembly
5131_02,Europa,True,B,55 Cancri e,55.0,False,0.0,
5134_01,Earth,False,E,TRAPPIST-1e,24.0,False,1357.0,Cakes Homin
5135_01,Mars,False,F,TRAPPIST-1e,27.0,False,2109.0,Herina Willynnedy
5139_01,Mars,False,F,55 Cancri e,18.0,False,1918.0,Bonya Goodson
5141_01,Mars,True,F,TRAPPIST-1e,20.0,False,0.0,Anack Gene
5143_01,Mars,False,F,TRAPPIST-1e,31.0,False,867.0,Garyan Emenez
5147_01,Earth,False,G,TRAPPIST-1e,37.0,False,854.0,Therie Moorez
5149_01,Europa,False,B,PSO J318.5-22,37.0,True,33666.0,Dhenar Slowatic
5149_02,Europa,True,B,55 Cancri e,57.0,False,0.0,Muons Slowatic
5150_01,Mars,True,F,TRAPPIST-1e,39.0,False,0.0,Chones Bush
5153_01,Earth,True,G,TRAPPIST-1e,20.0,False,0.0,Sadine Hinetthews
5155_01,Mars,False,F,TRAPPIST-1e,18.0,False,1338.0,Heep Tité
5159_01,Europa,False,B,55 Cancri e,29.0,True,3221.0,Zedasim Rupeet
5159_02,Europa,False,B,55 Cancri e,31.0,False,4940.0,Okulas Rupeet
5164_01,Europa,True,C,55 Cancri e,27.0,False,0.0,Menchah Reeddommy
5164_02,Mars,True,,TRAPPIST-1e,43.0,False,0.0,Shamak Reeddommy
5168_01,Mars,False,F,TRAPPIST-1e,26.0,False,1385.0,Tany Carverson
5169_01,Mars,False,D,55 Cancri e,32.0,False,1180.0,Fes Buthe
5172_01,Earth,False,G,TRAPPIST-1e,19.0,False,1778.0,Armen Fielsenders
5178_01,Mars,False,F,TRAPPIST-1e,50.0,False,748.0,Stelly Mcfaddenson
5183_01,Mars,False,F,TRAPPIST-1e,19.0,False,717.0,Anda Gibbsonton
5189_01,Europa,False,A,55 Cancri e,44.0,False,4292.0,Alathim Dratembid
5191_01,Mars,False,D,TRAPPIST-1e,49.0,False,3703.0,Sadirk Conpressen
5195_01,Europa,False,C,55 Cancri e,30.0,False,5976.0,Alkaida Quelfly
5200_01,Mars,False,F,TRAPPIST-1e,41.0,False,871.0,Dessie Crayeson
5203_01,Europa,False,C,55 Cancri e,34.0,False,8636.0,Okulam Trashifus
5203_02,Europa,True,C,55 Cancri e,30.0,False,0.0,Luxion Trashifus
5212_01,Earth,False,G,PSO J318.5-22,22.0,False,837.0,Bobara Booness
5215_01,Earth,False,E,TRAPPIST-1e,29.0,False,7329.0,Krabius Irintious
5219_01,Mars,True,F,TRAPPIST-1e,32.0,False,0.0,Sugars Minen
5219_02,Mars,False,F,PSO J318.5-22,40.0,False,1761.0,Tifet Minen
5222_01,Earth,True,G,TRAPPIST-1e,50.0,False,0.0,Delody Dunnisey
5228_01,Earth,False,G,PSO J318.5-22,31.0,False,774.0,Berta Merce
5228_02,Earth,True,G,55 Cancri e,1.0,False,2003.0,Milyn Merce
5231_01,Earth,False,G,TRAPPIST-1e,30.0,False,3570.0,Janee Leton
5232_01,Europa,False,C,55 Cancri e,26.0,True,10976.0,Haldah Extraly
5232_02,Europa,False,C,55 Cancri e,41.0,False,5015.0,Grum Extraly
5233_01,Mars,False,F,TRAPPIST-1e,34.0,False,1219.0,Burbix Bancy
5237_01,Mars,True,F,TRAPPIST-1e,14.0,False,0.0,Caks Cooki
5241_01,Mars,False,F,55 Cancri e,13.0,False,574.0,Stelly Logannon
5241_02,Earth,True,G,PSO J318.5-22,16.0,False,0.0,Walley Logannon
5245_01,Europa,False,A,55 Cancri e,25.0,False,3228.0,Okulus Disheract
5259_01,Earth,False,G,55 Cancri e,17.0,False,846.0,Francy Mejiamsey
5261_01,Mars,False,F,TRAPPIST-1e,41.0,False,2405.0,Des Heney
5263_01,Mars,False,F,55 Cancri e,28.0,False,1473.0,Honjay Sto
5267_01,Earth,False,G,TRAPPIST-1e,3.0,False,0.0,Stance Monsoney
5267_02,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Lerome Monsoney
5267_03,Mars,False,F,TRAPPIST-1e,20.0,False,2076.0,Gerly Monsoney
5270_01,Mars,True,,PSO J318.5-22,32.0,False,0.0,Arl Hickson
5283_01,Earth,False,G,PSO J318.5-22,59.0,False,714.0,Deany Alshipson
5284_01,Earth,True,E,TRAPPIST-1e,52.0,False,0.0,Batares Siveduced
5285_01,Europa,True,C,TRAPPIST-1e,47.0,False,0.0,Dyonif Motive
5286_01,Mars,False,D,55 Cancri e,56.0,False,4374.0,Chellus Amoutake
5289_01,Mars,False,F,TRAPPIST-1e,24.0,False,1149.0,Mounch Curie
5293_01,Earth,False,G,TRAPPIST-1e,13.0,False,893.0,Annah Carsoning
5293_02,Earth,False,E,TRAPPIST-1e,15.0,False,980.0,Elsane Carsoning
5294_01,Mars,False,F,TRAPPIST-1e,40.0,False,871.0,Ine Prestonard
5295_01,Europa,False,B,55 Cancri e,30.0,False,6329.0,Meisa Obedaming
5296_01,Europa,False,C,TRAPPIST-1e,25.0,False,2819.0,Sadalm Ininal
5302_01,Mars,False,F,TRAPPIST-1e,10.0,False,0.0,Cinst Wooes
5306_01,Mars,False,F,55 Cancri e,28.0,False,1408.0,Coats Mad
5306_02,Mars,False,D,TRAPPIST-1e,36.0,False,3550.0,Rail Mad
5308_01,Earth,False,G,PSO J318.5-22,12.0,False,0.0,Regana Mccarveymon
5308_02,Earth,True,G,TRAPPIST-1e,26.0,False,0.0,Kene Mccarveymon
5308_03,Earth,False,G,TRAPPIST-1e,33.0,False,774.0,Roydo Mccarveymon
5309_01,Europa,True,C,TRAPPIST-1e,42.0,False,0.0,Brachir Steroot
5311_01,Earth,True,G,TRAPPIST-1e,31.0,False,0.0,Evey Tranciams
5317_01,Earth,False,G,TRAPPIST-1e,20.0,False,808.0,Velyne Gibbsonton
5317_02,Earth,True,G,55 Cancri e,24.0,False,0.0,Dord Gibbsonton
5318_01,Earth,True,G,TRAPPIST-1e,37.0,False,0.0,Eliana Coopelandez
5318_02,Mars,False,F,TRAPPIST-1e,19.0,False,2020.0,Len Coopelandez
5319_01,Mars,False,F,TRAPPIST-1e,13.0,False,1547.0,Appers Man
5321_01,Mars,False,F,PSO J318.5-22,23.0,False,658.0,Ritey Gordanieves
5324_01,Earth,True,G,TRAPPIST-1e,44.0,False,0.0,Racily Mcbriguez
5328_01,Europa,True,C,TRAPPIST-1e,36.0,False,0.0,Achib Dischod
5329_01,Earth,False,E,TRAPPIST-1e,79.0,False,1625.0,Gory Mclardson
5329_02,Earth,True,G,PSO J318.5-22,1.0,False,0.0,Jamela Mclardson
5329_03,Earth,False,G,TRAPPIST-1e,12.0,False,0.0,Joandy Mclardson
5329_04,Earth,False,G,TRAPPIST-1e,8.0,False,0.0,
5329_05,Mars,False,,PSO J318.5-22,45.0,False,758.0,Delley Mclardson
5329_06,Earth,False,G,TRAPPIST-1e,10.0,False,0.0,Sandie Mclardson
5329_07,Earth,False,G,TRAPPIST-1e,3.0,False,0.0,Kariel Mclardson
5332_01,Mars,False,F,TRAPPIST-1e,37.0,False,1385.0,Dennya Harmontry
5335_01,Europa,True,A,55 Cancri e,43.0,False,0.0,Aldah Moring
5335_02,Europa,True,A,TRAPPIST-1e,38.0,False,0.0,Marf Moring
5335_03,Europa,False,A,55 Cancri e,33.0,False,8956.0,Steron Pronfraked
5335_04,Europa,False,A,55 Cancri e,25.0,False,3576.0,Edark Moring
5336_01,Mars,False,F,TRAPPIST-1e,42.0,False,746.0,Toniel Anthompson
5338_01,Mars,False,F,TRAPPIST-1e,35.0,False,1048.0,Eilace Brien
5339_01,Europa,False,C,55 Cancri e,35.0,False,3331.0,Alcoran Balightal
5339_02,Europa,False,C,TRAPPIST-1e,30.0,False,2998.0,Bahamin Balightal
5339_03,Europa,True,C,55 Cancri e,33.0,False,0.0,Marrai Balightal
5342_01,Earth,False,E,TRAPPIST-1e,30.0,False,642.0,Andace Logannon
5349_01,Earth,True,G,PSO J318.5-22,23.0,False,0.0,Doria Wolferguson
5352_01,Earth,True,G,TRAPPIST-1e,13.0,False,0.0,Pennie Foledges
5357_01,Europa,True,B,TRAPPIST-1e,32.0,False,0.0,Atrino Unpasine
5357_02,Europa,True,B,TRAPPIST-1e,17.0,False,0.0,Jihalla Diouselt
5357_03,Europa,False,B,55 Cancri e,37.0,True,4469.0,Taban Hoodjuded
5357_04,Europa,False,B,TRAPPIST-1e,49.0,False,2471.0,Suhaino Unpasine
5358_01,Earth,False,E,TRAPPIST-1e,53.0,False,2138.0,Weion Capplid
5364_01,Earth,True,G,55 Cancri e,27.0,False,1168.0,Patoya Brooke
5369_01,Mars,False,F,TRAPPIST-1e,26.0,False,1346.0,Spros Buche
5369_02,Mars,False,D,TRAPPIST-1e,50.0,False,2384.0,Crick Buche
5369_03,Mars,True,F,55 Cancri e,17.0,False,0.0,Sunkle Buche
5370_01,Earth,False,G,TRAPPIST-1e,22.0,False,908.0,Lina Savaraldez
5371_01,Mars,True,F,TRAPPIST-1e,8.0,False,0.0,Coobix Apple
5371_02,Earth,False,E,TRAPPIST-1e,42.0,False,954.0,Gonut Apple
5371_03,Mars,True,F,TRAPPIST-1e,30.0,False,0.0,Cats Apple
5371_04,Mars,False,F,55 Cancri e,4.0,False,0.0,Panbug Apple
5373_01,Mars,False,F,TRAPPIST-1e,27.0,False,1426.0,Pies Gelle
5376_01,Europa,True,C,55 Cancri e,15.0,False,0.0,Almino Fantlaxed
5376_02,Europa,True,C,TRAPPIST-1e,38.0,False,0.0,Cherrak Fantlaxed
5377_01,Europa,True,C,55 Cancri e,51.0,False,0.0,Hallah Ousious
5381_01,Mars,False,F,TRAPPIST-1e,26.0,False,2365.0,Sal Bara
5382_01,Europa,True,C,55 Cancri e,34.0,False,0.0,Tabdhib Cralinal
5382_02,Europa,True,C,55 Cancri e,45.0,False,0.0,Becruxa Cralinal
5386_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Sandie Quinnerettt
5391_01,Mars,False,F,PSO J318.5-22,21.0,False,661.0,Hughan Reenon
5393_01,Mars,False,F,TRAPPIST-1e,23.0,False,953.0,Sanda Blainson
5398_01,Mars,True,F,TRAPPIST-1e,24.0,False,0.0,Boats Soun
5399_01,Mars,False,F,TRAPPIST-1e,20.0,False,1282.0,Gailya Burnerez
5400_01,Mars,True,,TRAPPIST-1e,32.0,False,0.0,Rancy Blancoy
5403_01,Earth,False,E,TRAPPIST-1e,22.0,False,787.0,Rayle Bradlerson
5405_01,Earth,False,E,TRAPPIST-1e,13.0,False,983.0,Gerry Bardsey
5407_01,Earth,False,E,TRAPPIST-1e,42.0,False,0.0,Weaffs Datty
5409_01,Earth,False,E,TRAPPIST-1e,19.0,False,791.0,Chary Denashipson
5417_01,Earth,False,E,TRAPPIST-1e,24.0,False,3569.0,Cats Sutte
5419_01,Mars,False,F,PSO J318.5-22,45.0,False,778.0,Arl Welles
5426_01,Mars,False,F,TRAPPIST-1e,35.0,False,2174.0,Jone Holton
5428_01,Mars,False,F,TRAPPIST-1e,16.0,False,760.0,Kylen Huntt
5428_02,Mars,True,,TRAPPIST-1e,16.0,False,0.0,Loria Huntt
5429_01,Mars,False,F,TRAPPIST-1e,43.0,False,1144.0,Cathya Leeves
5432_01,Mars,False,F,TRAPPIST-1e,31.0,False,1995.0,Celis Chardsons
5433_01,Europa,False,A,TRAPPIST-1e,26.0,False,5053.0,Pent Derterval
5439_01,Mars,False,F,TRAPPIST-1e,22.0,False,1854.0,Frunch Watte
5442_01,Mars,False,F,TRAPPIST-1e,48.0,False,1449.0,Julion Sextones
5444_01,Mars,False,F,55 Cancri e,20.0,False,722.0,Samie Halexandez
5448_01,Mars,False,D,TRAPPIST-1e,35.0,False,2384.0,Pebray Date
5449_01,Mars,False,,55 Cancri e,23.0,False,627.0,Trice Oneidson
5456_01,Mars,False,F,TRAPPIST-1e,28.0,False,716.0,Geneen Hinetthews
5460_01,Mars,False,F,PSO J318.5-22,19.0,False,656.0,Candra Baldson
5461_01,Earth,False,E,55 Cancri e,45.0,False,6857.0,Giedia Brugashed
5464_01,Earth,False,E,TRAPPIST-1e,16.0,False,1694.0,Helley Weissey
5473_01,Earth,False,G,TRAPPIST-1e,3.0,False,0.0,Jasony Rigginsen
5473_02,Mars,False,F,PSO J318.5-22,60.0,False,690.0,Felice Rigginsen
5481_01,Europa,True,B,TRAPPIST-1e,33.0,True,0.0,Muontak Susent
5482_01,Earth,False,E,55 Cancri e,25.0,False,693.0,Andine Cofferson
5482_02,Mars,False,F,TRAPPIST-1e,37.0,False,873.0,
5486_01,Mars,False,F,TRAPPIST-1e,51.0,False,1820.0,Phams Sueke
5493_01,Earth,True,G,55 Cancri e,29.0,False,0.0,Vanard Booness
5495_01,Mars,True,F,TRAPPIST-1e,39.0,False,0.0,Clow Blité
5498_01,Earth,True,G,TRAPPIST-1e,29.0,False,0.0,Charly Hanghanson
5498_02,Earth,True,G,TRAPPIST-1e,27.0,False,0.0,Mael Hanghanson
5502_01,Mars,False,F,TRAPPIST-1e,38.0,False,2020.0,Moniey Llobsoney
5503_01,Earth,False,E,TRAPPIST-1e,13.0,False,1603.0,Antony Barrisey
5505_01,Mars,False,F,TRAPPIST-1e,33.0,False,655.0,Derry Gaineyerson
5505_02,Earth,False,G,TRAPPIST-1e,45.0,False,0.0,Holey Whiters
5505_03,Earth,False,G,55 Cancri e,0.0,False,0.0,Jeanny Whiters
5513_01,Earth,True,G,PSO J318.5-22,18.0,False,0.0,Gracia Mayods
5513_02,Earth,True,G,TRAPPIST-1e,0.0,False,0.0,Min Mayods
5513_03,Mars,False,F,TRAPPIST-1e,38.0,False,724.0,Dianya Mayods
5513_04,Earth,False,G,55 Cancri e,0.0,False,0.0,Stal Mayods
5516_01,Mars,False,F,55 Cancri e,21.0,False,639.0,Allyny Swanardy
5518_01,Europa,False,A,55 Cancri e,56.0,False,2917.0,Hadaton Fuelrad
5519_01,Europa,False,A,TRAPPIST-1e,38.0,False,1304.0,Errima Taptiritty
5525_01,Mars,False,F,TRAPPIST-1e,35.0,False,616.0,Widous Kinad
5532_01,Earth,False,E,55 Cancri e,34.0,False,719.0,Ginia Pittson
5533_01,Earth,False,G,TRAPPIST-1e,15.0,False,744.0,Gerek Ricks
5534_01,Earth,False,E,PSO J318.5-22,22.0,False,659.0,Byront Chardsonnon
5542_01,Mars,False,F,TRAPPIST-1e,28.0,False,2579.0,Zers Coflé
5547_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Etha Alvasquez
5548_01,Mars,False,D,55 Cancri e,47.0,False,3809.0,Arino Stment
5549_01,Mars,True,D,TRAPPIST-1e,23.0,False,0.0,Steron Sloweber
5553_01,Mars,True,F,TRAPPIST-1e,44.0,False,0.0,Kokrus Traie
5553_02,Mars,False,F,TRAPPIST-1e,18.0,False,1242.0,Heales Traie
5554_01,Earth,True,G,TRAPPIST-1e,21.0,False,108.0,Jarena Mayder
5558_01,Mars,False,,TRAPPIST-1e,65.0,False,1181.0,Rail Prité
5562_01,Mars,True,D,TRAPPIST-1e,18.0,False,0.0,
5562_02,Mars,True,D,55 Cancri e,27.0,False,0.0,Solaron Ofracculy
5564_01,Mars,False,F,TRAPPIST-1e,16.0,False,1573.0,Jimen Horndley
5565_01,Earth,False,G,TRAPPIST-1e,17.0,False,908.0,Melvia Dicksons
5567_01,Mars,False,F,TRAPPIST-1e,19.0,False,1244.0,Ela Hopperett
5570_01,Earth,True,G,PSO J318.5-22,33.0,False,0.0,Bettie Deckley
5576_01,Mars,False,F,TRAPPIST-1e,20.0,False,694.0,Mathy Davens
5577_01,Earth,True,G,PSO J318.5-22,10.0,False,0.0,Thery Briggston
5577_02,Earth,False,G,TRAPPIST-1e,6.0,False,0.0,Belly Briggston
5577_03,Earth,True,G,TRAPPIST-1e,0.0,False,0.0,Ivaney Englence
5577_04,Earth,True,G,TRAPPIST-1e,0.0,False,0.0,
5577_05,Earth,True,G,TRAPPIST-1e,4.0,False,0.0,Tyle Briggston
5579_01,Europa,True,B,TRAPPIST-1e,26.0,False,0.0,Tabus Sivent
5584_01,Mars,True,F,TRAPPIST-1e,27.0,False,0.0,Pioss Lacke
5584_02,Earth,False,E,55 Cancri e,54.0,False,2104.0,Turbix Lacke
5588_01,Mars,False,F,TRAPPIST-1e,24.0,False,1299.0,Weres Cola
5588_02,Mars,True,F,TRAPPIST-1e,47.0,False,0.0,Cobix Cola
5588_03,Mars,True,F,TRAPPIST-1e,16.0,False,0.0,Cocors Cola
5588_04,Mars,False,F,TRAPPIST-1e,59.0,False,1157.0,Libers Dan
5588_05,Mars,True,F,TRAPPIST-1e,31.0,False,0.0,Fes Cola
5590_01,Earth,True,E,TRAPPIST-1e,28.0,False,0.0,Lychex Cread
5593_01,Mars,False,F,TRAPPIST-1e,23.0,False,809.0,Perryl Simpsonks
5597_01,Mars,False,F,55 Cancri e,19.0,False,687.0,Julin Traverdy
5600_01,Earth,True,G,PSO J318.5-22,18.0,False,0.0,Vick Bartines
5604_01,Mars,False,F,PSO J318.5-22,28.0,False,646.0,Serkex Deeke
5605_01,Mars,False,F,TRAPPIST-1e,13.0,False,1132.0,Ernice Hurles
5607_01,Earth,True,E,TRAPPIST-1e,33.0,False,0.0,Blat Bush
5612_01,Earth,True,G,TRAPPIST-1e,28.0,False,0.0,Adria Hoppernardy
5617_01,Mars,False,F,TRAPPIST-1e,17.0,False,2150.0,Curtle Willynnedy
5620_01,Earth,False,E,TRAPPIST-1e,36.0,True,1299.0,Docoos Floaf
5620_02,Mars,False,F,TRAPPIST-1e,29.0,True,1681.0,Wheals Floaf
5621_01,Earth,False,G,TRAPPIST-1e,18.0,False,810.0,Beula Bonder
5624_01,Earth,True,G,TRAPPIST-1e,37.0,False,0.0,
5630_01,Europa,False,B,TRAPPIST-1e,36.0,False,0.0,Isoton Cylistrand
5632_01,Europa,True,C,TRAPPIST-1e,44.0,False,0.0,Altairk Ranicood
5633_01,Mars,False,F,TRAPPIST-1e,21.0,False,932.0,Idave Edwartizman
5634_01,Mars,False,D,TRAPPIST-1e,20.0,False,2579.0,Totax Berry
5635_01,Earth,False,E,TRAPPIST-1e,45.0,False,996.0,Gleney Hinglendez
5636_01,Earth,False,E,TRAPPIST-1e,28.0,False,990.0,Rhonya Sweene
5638_01,Earth,True,G,TRAPPIST-1e,20.0,False,0.0,Racily Stannondez
5641_01,Earth,True,G,TRAPPIST-1e,18.0,False,0.0,Fayel Gallard
5649_01,Mars,True,F,55 Cancri e,26.0,False,0.0,Beres Chene
5654_01,Earth,False,G,TRAPPIST-1e,19.0,False,809.0,Bethew Blange
5656_01,Mars,False,F,PSO J318.5-22,27.0,False,692.0,Deanny Ryanga
5657_01,Europa,False,A,55 Cancri e,26.0,False,4846.0,Ranon Cassiding
5658_01,Mars,False,F,TRAPPIST-1e,29.0,False,2259.0,Oss Sacke
5660_01,Earth,False,E,TRAPPIST-1e,18.0,False,1047.0,Wings Backe
5664_01,Earth,False,G,TRAPPIST-1e,12.0,False,0.0,Stenny Rochan
5664_02,Earth,False,G,TRAPPIST-1e,0.0,False,0.0,Aleroy Rochan
5664_03,Earth,False,G,TRAPPIST-1e,2.0,False,0.0,Tracia Rochan
5664_04,Mars,False,F,55 Cancri e,16.0,False,717.0,Guadae Rochan
5665_01,Mars,False,F,TRAPPIST-1e,17.0,False,1040.0,Derry Bulliamoses
5666_01,Earth,False,E,TRAPPIST-1e,20.0,False,2071.0,Skies Erry
5668_01,Earth,True,E,TRAPPIST-1e,30.0,False,0.0,Marf Holiabler
5669_01,Earth,True,G,TRAPPIST-1e,20.0,False,0.0,Tonyn Mcleandez
5670_01,Earth,True,G,PSO J318.5-22,31.0,False,0.0,Kennie Rices
5672_01,Earth,True,G,TRAPPIST-1e,13.0,False,0.0,Maryn Potthews
5675_01,Earth,False,E,55 Cancri e,23.0,False,658.0,Dawne Englas
5676_01,Earth,False,G,TRAPPIST-1e,19.0,False,0.0,Bonne Weberton
5678_01,Mars,True,F,TRAPPIST-1e,18.0,False,0.0,Ros Goone
5678_02,Earth,True,E,TRAPPIST-1e,50.0,False,0.0,Ritars Goone
5682_01,Europa,False,C,55 Cancri e,43.0,False,5144.0,Halleth Preeldy
5683_01,Mars,False,F,TRAPPIST-1e,52.0,False,1285.0,Naish Pure
5690_01,Mars,False,F,TRAPPIST-1e,24.0,False,1288.0,Per Chité
5691_01,Mars,True,F,TRAPPIST-1e,46.0,False,0.0,Aard Backo
5694_01,Europa,True,B,TRAPPIST-1e,25.0,False,0.0,Winonon Tionstious
5697_01,Mars,False,F,TRAPPIST-1e,53.0,False,1028.0,Elindy Gardonadox
5699_01,Mars,False,F,TRAPPIST-1e,17.0,False,2602.0,Ryany Nichaner
5703_01,Mars,False,F,TRAPPIST-1e,29.0,False,1064.0,Regory Brownings
5708_01,Earth,True,G,TRAPPIST-1e,26.0,False,105.0,Carona Burraymons
5715_01,Mars,False,D,TRAPPIST-1e,35.0,False,2515.0,Alphein Shantactal
5715_02,Mars,False,D,TRAPPIST-1e,51.0,False,3889.0,Hadlam Shantactal
5720_01,Earth,False,E,TRAPPIST-1e,20.0,False,1602.0,Jandy River
5720_02,Mars,False,F,TRAPPIST-1e,19.0,False,657.0,Lorie River
5731_01,Mars,False,D,TRAPPIST-1e,59.0,False,3549.0,Harz Lake
5731_02,Mars,False,D,TRAPPIST-1e,23.0,False,1006.0,Cor Lake
5734_01,Mars,True,F,TRAPPIST-1e,22.0,False,0.0,
5734_02,Earth,False,E,TRAPPIST-1e,21.0,False,1172.0,Stisps Mille
5741_01,Mars,False,F,TRAPPIST-1e,25.0,False,1995.0,Danna Hayersents
5743_01,Mars,False,F,TRAPPIST-1e,23.0,False,644.0,Maril Hendrys
5745_01,Earth,True,G,55 Cancri e,15.0,False,0.0,Aude Avisnydes
5749_01,Mars,False,F,PSO J318.5-22,20.0,False,711.0,Muew Spien
5752_01,Mars,False,F,55 Cancri e,22.0,False,2008.0,Milly Fitzgerson
5753_01,Mars,False,F,TRAPPIST-1e,20.0,False,762.0,Briane Scotterkins
5754_01,Earth,False,E,TRAPPIST-1e,35.0,False,4035.0,Navior Shming
5759_01,Earth,True,G,TRAPPIST-1e,41.0,False,0.0,Shery Ballocks
5760_01,Mars,False,F,TRAPPIST-1e,18.0,False,1408.0,Blanie Popez
5762_01,Earth,False,G,PSO J318.5-22,40.0,False,518.0,Allara Merrelliss
5766_01,Mars,True,F,TRAPPIST-1e,25.0,False,0.0,Aleys Ramad
5770_01,Europa,False,C,55 Cancri e,31.0,False,9110.0,Auvan Geoconne
5774_01,Earth,False,E,TRAPPIST-1e,47.0,False,789.0,Fanne Hoodgers
5775_01,Mars,True,F,TRAPPIST-1e,29.0,False,0.0,Anes Opie
5782_01,Earth,False,G,PSO J318.5-22,26.0,False,535.0,Adanne Fisherry
5782_02,Mars,False,F,TRAPPIST-1e,18.0,False,694.0,Maril Fisherry
5782_03,Mars,False,F,TRAPPIST-1e,19.0,False,745.0,Agnesa Fisherry
5782_04,Earth,True,G,TRAPPIST-1e,50.0,False,0.0,Melia Hurchez
